id,name,symbol,rank,is_new,is_active,type
cf-californium,Californium,CF,1649,False,True,coin
dtc-datacoin,Datacoin,DTC,1650,False,True,coin
ftxt-futurax,FUTURAX,FTXT,1651,False,True,token
xqn-quotient,Quotient,XQN,1652,False,True,coin
nuko-nekonium,Nekonium,NUKO,1653,False,True,coin
help-gohelpfund,GoHelpFund,HELP,1654,False,True,token
btcv-bitcoinv,BitcoinV,BTCV,1655,False,True,coin
hwi-hawaii,Hawaii,HWI,1656,False,True,coin
dbtc-debitcoin,Debitcoin,DBTC,1657,False,True,coin
orly-orlycoin,Orlycoin,ORLY,1658,False,True,coin
xta-italo,Italo,XTA,1659,False,True,coin
cct-crystal-clear,Crystal Clear,CCT,1660,False,True,token
wit-witchain,WITChain,WIT,1661,False,True,token
imgc-imagecash,ImageCash,IMGC,1662,False,True,coin
pie-piecoin,PIECoin,PIE,1663,False,True,coin
knc-kingn-coin,KingN Coin,KNC,1664,False,True,coin
uvu-ccuniverse,CCUniverse,UVU,1665,False,True,token
cmt-comet,Comet,CMT,1666,False,True,coin
clc-caluracoin,CaluraCoin,CLC,1667,False,True,coin
c2c-c2c-system,C2C System,C2C,1668,False,True,token
luna-luna-coin,Luna Coin,LUNA,1669,False,True,coin
bcz-bitcoin-cash-zero,Bitcoin CZ,BCZ,1670,False,True,coin
hsn-hyper-speed-network,Hyper Speed Network,HSN,1671,False,True,token
vct-valuecybertoken,ValueCyberToken,VCT,1672,False,True,token
tokc-tokyo,TOKYO,TOKC,1673,False,True,coin
bios-bioscrypto,BiosCrypto,BIOS,1674,False,True,coin
bnc-bionic,Bionic,BNC,1675,False,True,token
ccl-cyclean,CYCLEAN,CCL,1676,False,True,token
hsn-helper-search-token,Helper Search Token,HSN,1677,False,True,token
icon-iconic,Iconic,ICON,1678,False,True,coin
sig-spectiv,Spectiv,SIG,1679,False,True,token
tek-tekcoin,TEKcoin,TEK,1680,False,True,coin
dow-dowcoin,DOWCOIN,DOW,1681,False,True,token
rupx-rupaya,Rupaya,RUPX,1682,False,True,coin
xcon-connect-coin,Connect Coin,XCON,1683,False,True,token
crp-cranepay,CranePay,CRP,1684,False,True,coin
spex-sproutsextreme,SproutsExtreme,SPEX,1685,False,True,coin
uro-uro,Uro,URO,1686,False,True,coin
g3n-g3n,G3N,G3N,1687,False,True,coin
milo-milocoin,MiloCoin,MILO,1688,False,True,coin
chan-chancoin,ChanCoin,CHAN,1689,False,True,coin
nyex-nyerium,Nyerium,NYEX,1690,False,True,coin
ath-atheios,Atheios,ATH,1691,False,True,coin
aias-aias-coin,AIAS Coin,AIAS,1692,False,True,coin
lbtc-litebitcoin,LiteBitcoin,LBTC,1693,False,True,coin
ncp-newton-coin-project,Newton Coin Project,NCP,1694,False,True,coin
aka-akroma,Akroma,AKA,1695,False,True,coin
pxi-prime-xi,Prime-XI,PXI,1696,False,True,coin
plnc-plncoin,PLNcoin,PLNC,1697,False,True,coin
wbb-wild-beast-block,Wild Beast Block,WBB,1698,False,True,coin
altc-antilitecoin,Antilitecoin,ALTC,1699,False,True,coin
sono-sono,SONO,SONO,1700,False,True,coin
kts-klimatas,Klimatas,KTS,1701,False,True,coin
hmn-hostmasternode,Hostmasternode,HMN,1702,False,True,coin
paxex-paxex,PAXEX,PAXEX,1703,False,True,coin
kema-kemacoin,Kemacoin,KEMA,1704,False,True,coin
sdp-sydpak,SydPak,SDP,1705,False,True,coin
lst-luckyseventoken,LuckySevenToken,LST,1706,False,True,token
cxt-coinonat,Coinonat,CXT,1707,False,True,coin
tlo-talleo,Talleo,TLO,1708,False,True,coin
js-javascript-token,JavaScript Token,JS,1709,False,True,token
vprc-vaperscoin,VapersCoin,VPRC,1710,False,True,coin
ethp-ethplus,ETHPlus,ETHP,1711,False,True,token
cirq-cirquity,Cirquity,CIRQ,1712,False,True,coin
glt-globaltoken,GlobalToken,GLT,1713,False,True,coin
des-destiny,Destiny,DES,1714,False,True,coin
pazzi-paparazzi,Paparazzi,PAZZI,1715,False,True,token
dashg-dash-green,Dash Green,DASHG,1716,False,True,coin
volt-bitvolt,Bitvolt,VOLT,1717,False,True,coin
fto-futurocoin,FuturoCoin,FTO,1718,False,True,coin
din-dinero,Dinero,DIN,1719,False,True,coin
val-valorbit,Valorbit,VAL,1720,False,True,coin
lno-livenodes,Livenodes,LNO,1721,False,True,coin
bul-bulleon,Bulleon,BUL,1722,False,True,token
biob-biobar,BioBar,BIOB,1723,False,True,coin
con-paycon,PayCon,CON,1724,False,True,coin
roco-roiyal-coin,ROIyal Coin,ROCO,1725,False,True,coin
mri-mirai,Mirai,MRI,1726,False,True,coin
eld-electrumdark,electrumdark,ELD,1727,False,True,token
bits-bitcoinus,Bitcoinus,BITS,1728,False,True,token
cato-catocoin,CatoCoin,CATO,1729,False,True,coin
argus-argus,Argus,ARGUS,1730,False,True,coin
mox-mox,MoX,MOX,1731,False,True,coin
zod-krypton,Krypton,ZOD,1732,False,True,coin
fts-fts-coin,FTS Coin,FTS,1733,False,True,coin
ucom-united-crypto-community,KZ Cash,KZC,1734,False,True,coin
pamp-pamp-network,PAMP Network,PAMP,1735,False,True,token
bbst-bbstoken,BBSToken,BBST,1736,False,True,token
wxc-wxcoins,WXCOINS,WXC,1737,False,True,coin
orm-orium,ORIUM,ORM,1738,False,True,token
bcash-bankcoin,Bankcoin,BCASH,1739,False,True,token
quro-qurito,Qurito,QURO,1740,False,True,token
labx-stakinglab,Stakinglab,LABX,1741,False,True,coin
innbcl-innovativebioresearchclassic,InnovativeBioresearchClassic,INNBCL,1742,False,True,token
nbxc-nibble,Nibble,NBXC,1743,False,True,coin
dgcs-digital-credits,Digital Credits,DGCS,1744,False,True,coin
slfi-selfiecoin,Selfiecoin,SLFI,1745,False,True,coin
abc-abc-chain,ABC Chain,ABC,1746,False,True,coin
dkkt-dkk-token,DKK Token,DKKT,1747,False,True,coin
weth-weth,WETH,WETH,1748,False,True,token
xec-ecash,eCash,XEC,1749,False,True,coin
etm-ethersmart,EtherSmart,ETM,1750,False,True,token
sushi-sushi,Sushi,SUSHI,1751,False,True,token
alice-my-neighbor-alice,My Neighbor Alice,ALICE,1752,False,True,token
agld-adventure-gold,Adventure Gold,AGLD,1753,True,True,token
flow-flow1141,Flow,FLOW,1754,False,True,coin
ggt-global-gold-token,Global Gold Token,GGT,1755,False,True,token
slp-smooth-love-potion,Smooth Love Potion,SLP,1756,False,True,token
bake-bakeryswap,BakerySwap,BAKE,1757,False,True,token
ata-automata,Automata,ATA,1758,False,True,token
mlk-milk-alliance,MiL.k Alliance,MLK,1759,False,True,token
cspr-casper-network,Casper Network,CSPR,1760,False,True,coin
dfa-define,DeFine,DFA,1761,False,True,token
mvc-mileverse,MileVerse,MVC,1762,False,True,token
alpha-alpha-finance,Alpha Finance,ALPHA,1763,False,True,token
ygg-yield-guild-games,Yield Guild Games,YGG,1764,False,True,token
pla-playdapp,PlayDapp,PLA,1765,False,True,token
lina-linear,Linear,LINA,1766,False,True,token
lf-linkflow,Linkflow,LF,1767,False,True,token
ssx-somesing,SOMESING,SSX,1768,False,True,token
tko-tokocrypto,Tokocrypto,TKO,1769,False,True,token
stmx-stormx-11212,StormX,STMX,1770,False,True,token
btcst-btc-standard-hashrate-token,BTC Standard Hashrate Token,BTCST,1771,False,True,token
unfi-unifi-protocol,Unifi Protocol,UNFI,1772,False,True,token
plex-plex,PLEX,PLEX,1773,False,True,coin
anw-anchor-neural-world-token,Anchor Neural World Token,ANW,1774,False,True,token
gcr-gold-coin-reserve,Gold Coin Reserve,GCR,1775,False,True,token
xt-xt-token,XT Token,XT,1776,False,True,token
wncg-wrapped-ncg,Wrapped NCG,WNCG,1777,False,True,token
clv-clover-finance,Clover Finance,CLV,1778,False,True,token
cvx-convex-finance,Convex Finance,CVX,1779,False,True,token
dj30-dow-jones-30-token,Dow Jones 30 Token,DJ30,1780,False,True,token
bidr-binanceidr,BinanceIDR,BIDR,1781,False,True,token
ctk-certik3652,Certik,CTK,1782,False,True,coin
sun-sun,SUN,SUN,1783,False,True,token
cnc-global-china-cash,Global China Cash,CNC,1784,False,True,coin
aaa-moon-rabbit,Moon Rabbit,AAA,1785,False,True,token
pci-payprotocol-paycoin,PayProtocol Paycoin,PCI,1786,False,True,coin
toke-tokemak,Tokemak,TOKE,1787,False,True,token
emc-edumetrix-coin,EduMetrix Coin,EMC,1788,False,True,token
oxt-orchid-protocol,Orchid Protocol,OXT,1789,False,True,token
dagt-digital-asset-guarantee-token,Digital Asset Guarantee Token,DAGT,1790,False,True,token
pvu-plant-vs-undead-token,Plant vs Undead Token,PVU,1790,False,True,token
adax-adax,ADAX,ADAX,1792,False,True,token
gat-global-aex-token,Global AEX Token,GAT,1793,False,True,token
eur-euro-token,Euro Token,EUR,1794,False,True,token
celeb-celeb,Celeb,CELEB,1796,False,True,token
topb-topbtc-token,TOPBTC Token,TOPB,1797,False,True,token
asm-assemble-protocol,Assemble Protocol,ASM,1797,False,True,token
sdao-singularitydao,SingularityDAO,SDAO,1798,False,True,token
lol-emogi-network,EMOGI Network,LOL,1798,False,True,token
hero-metahero,Metahero,HERO,1799,False,True,token
bit-bitdao,BitDAO,BIT,1801,False,True,token
tkx-tokenize-xchange,Tokenize Xchange,TKX,1802,False,True,token
raca-radio-caca,Radio Caca,RACA,1803,False,True,token
wemix-wemix-token,WEMIX Token,WEMIX,1804,False,True,token
lon-tokenlon,Tokenlon,LON,1805,False,True,token
spg-super-gold,Super Gold,SPG,1806,False,True,coin
derc-derace,DeRace,DERC,1807,False,True,token
xno-xeno-token,Xeno Token,XNO,1808,False,True,token
hero-step-hero,Step Hero,HERO,1809,False,True,token
soc-soda-coin,SODA Coin,SOC,1810,False,True,token
dt-dragon-token,Dragon Token,DT,1811,False,True,token
lat-platon-network,PlatON Network,LAT,1812,False,True,coin
gcz-globalchainz,GlobalChainZ,GCZ,1813,False,True,coin
onit-onbuff,ONBUFF,ONIT,1814,False,True,token
lith-lithium-finance,Lithium Finance,LITH,1815,False,True,token
metis-metis-token,Metis Token,METIS,1816,False,True,token
ohm-olympus,Olympus,OHM,1817,False,True,token
tmcn-timecoin-protocol,Timecoin Protocol,TMCN,1818,False,True,token
ldo-lido-dao,Lido DAO,LDO,1819,False,True,token
fb-fenerbahce-token,Fenerbahçe Token,FB,1820,False,True,token
dpi-defi-pulse-index,DeFi Pulse Index,DPI,1821,False,True,token
cvnt-content-value-network,Content Value Network,CVNT,1822,False,True,token
wing-wing-finance,Wing Finance,WING,1823,False,True,token
nbs-new-bitshares,New BitShares,NBS,1824,False,True,coin
zoon-cryptozoon,CryptoZoon,ZOON,1825,False,True,token
sdn-shiden-network,Shiden Network,SDN,1826,False,True,coin
hmt-human-protocol,HUMAN Protocol,HMT,1827,False,True,token
naft-nafter,Nafter,NAFT,1828,False,True,token
df-dforce-token,dForce Token,DF,1829,False,True,token
drep-drep,DREP,DREP,1831,False,True,token
jasmy-jasmycoin,JasmyCoin,JASMY,1831,False,True,token
vxv-vectorspace-ai,Vectorspace AI,VXV,1832,False,True,token
ring-darwinia-network-native-token,Darwinia Network Native Token,RING,1833,False,True,token
fnb-finexboxtoken,Finexbox Token,FNB,1834,False,True,token
bp-bunnypark,BunnyPark,BP,1835,False,True,token
bgc-bagcoin,Bagcoin,BGC,1836,False,True,coin
bna-bananatok,BananaTok,BNA,1837,False,True,token
efi-efinity,Efinity,EFI,1838,False,True,token
ersdl-unfederalreserve,UnFederalReserve,ERSDL,1839,False,True,token
bags-basis-gold-share,Basis Gold Share,BAGS,1840,False,True,token
smon-starmon-token,StarMon Token,SMON,1841,True,True,token
bmp-brother-music-platform,Brother Music Platform,BMP,1842,False,True,token
mngo-mango-markets,Mango Markets,MNGO,1843,False,True,token
cope-cope,Cope,COPE,1844,False,True,token
bond-barnbridge,BarnBridge,BOND,1845,False,True,token
velo-velo,Velo,VELO,1846,False,True,token
cover-cover-protocol-governance-token,Cover Protocol Governance Token,COVER,1847,False,True,token
kar-karura,Karura,KAR,1848,False,True,coin
pal-playandlike,PlayAndLike,PAL,1849,False,True,token
bcp-block-commerce-protocol,Block Commerce Protocol,BCP,1850,False,True,token
bin-binemon,Binemon,BIN,1851,False,True,token
ln-link,LINK,LN,1852,False,True,coin
kine-kine-protocol,Kine Protocol,KINE,1852,False,True,token
starl-starlink,StarLink,STARL,1854,False,True,token
cards-cardstarter,Cardstarter,CARDS,1855,False,True,token
wbbc-wibcoin,Wibcoin,WBBC,1855,False,True,token
spell-spell-token,Spell Token,SPELL,1856,False,True,token
bpcn-blipcoin,BlipCoin,BPCN,1858,False,True,coin
kub-bitkub-coin,Bitkub Coin,KUB,1859,False,True,coin
agpc-agpc,AGPC,AGPC,1861,False,True,token
wsb-wallstreetbets-dapp,WallStreetBets DApp,WSB,1862,False,True,token
vlx-velas,Velas,VLX,1862,False,True,coin
tryb-bilira,BiLira,TRYB,1863,False,True,token
gbp-pound-sterling-token,Pound Sterling Token,GBP,1864,False,True,token
maro-maro,Maro,MARO,1865,False,True,coin
cnx-cryptonex,Cryptonex,CNX,1866,False,True,coin
ace-acent,Acent,ACE,1867,False,True,token
epik-epik-prime,Epik Prime,EPIK,1868,False,True,token
cvp-powerpool-concentrated-voting-power,PowerPool Concentrated Voting Power,CVP,1869,False,True,token
fxc-futurexcrypto,FUTUREXCRYPTO,FXC,1870,False,True,token
fcc-filecash,FileCash,FCC,1871,False,True,coin
petg-pet-games,Pet Games,PETG,1872,False,True,token
rgt-rari-governance-token,Rari Governance Token,RGT,1873,False,True,token
bmon-binamon,Binamon,BMON,1875,False,True,token
aud-australian-dollar-token,Australian Dollar Token,AUD,1875,False,True,token
sparta-spartan-protocol-token,Spartan Protocol Token,SPARTA,1876,False,True,token
rai-rai-reflex-index,Rai Reflex Index,RAI,1877,False,True,token
xau-gold-spot-token,Gold Spot Token,XAU,1878,False,True,token
biot-bio-passport,Bio Passport,BIOT,1879,False,True,token
stn-stone-token,Stone Token,STN,1880,False,True,token
10set-tenset,Tenset,10SET,1881,False,True,token
ufo-the-truth,The Truth,UFO,1882,False,True,token
xbr-brent-crude-oil-spot,Brent Crude Oil Spot,XBR,1883,False,True,token
g999-g999,G999,G999,1884,False,True,coin
inv-inv,INV,INV,1885,False,True,token
cream-cream,CREAM,CREAM,1886,False,True,token
hoo-hoo-token,Hoo Token,HOO,1887,False,True,token
bplc-blackpearl-token,BlackPearl Token,BPLC,1888,False,True,token
bdcc-bitica-coin,BITICA COIN,BDCC,1890,False,True,token
dfy-defi-for-you,Defi For You,DFY,1890,False,True,token
nfd-feisty-doge-nft,Feisty Doge NFT,NFD,1891,False,True,token
ntvrk-netvrk,Netvrk,NTVRK,1892,False,True,token
xava-avalaunch,Avalaunch,XAVA,1893,False,True,token
don-don-key,Don-key,DON,1894,False,True,token
can-content-and-ad-network,Content and AD Network,CAN,1894,False,True,token
hydra-hydra,HYDRA,HYDRA,1895,False,True,coin
skill-cryptoblades,CryptoBlades,SKILL,1897,False,True,token
ton-ton-crystal,TON Crystal,TON,1898,False,True,coin
bf-bitforex,Bitforex,BF,1900,False,True,token
mmui-metamui,MetaMUI,MMUI,1900,False,True,coin
gero-gerowallet,GeroWallet,GERO,1901,False,True,token
filda-filda,Filda,FILDA,1902,False,True,token
vect-vectorium,Vectorium,VECT,1903,False,True,coin
btcbam-bitcoinbam,BitcoinBam,BTCBAM,1904,False,True,coin
zin-zomainfinity,ZomaInfinity,ZIN,1905,False,True,token
axl-axial,AXiaL,AXL,1906,False,True,token
csc-casinocoin,CasinoCoin,CSC,1907,False,True,token
god-bitcoin-god,Bitcoin God,GOD,1908,False,True,coin
arx-arcs,ARCS,ARX,1908,False,True,token
rocks-rocki,Rocki,ROCKS,1910,False,True,token
koda-koda-finance,Koda Finance,KODA,1911,False,True,token
fwt-freeway-token,Freeway Token,FWT,1912,False,True,token
bitsz-bitsz,Bitsz,BITSZ,1913,False,False,coin
bae-bae,Bae,BAE,1914,False,True,token
akita-akita-inu,Akita Inu,AKITA,1915,False,True,token
bios-0xnodes,0x_nodes,BIOS,1916,False,True,token
yb-yb,YB,YB,1917,False,True,token
mql-miraqle,MiraQle,MQL,1918,False,True,token
atri-atari-token,Atari Token,ATRI,1919,False,True,token
gth-gather,Gather,GTH,1920,False,True,token
pnc-parallel-network,Parallel network,PNC,1921,False,True,coin
nst-nft-starter,NFT Starter,NST,1921,False,True,token
tech-cryptomeda,Cryptomeda,TECH,1923,False,True,token
woop-woonkly-power,Woonkly Power,WOOP,1924,False,True,token
dmd-dmd,DMD,DMD,1925,False,True,token
p2ps-p2p-solutions,P2P Solutions,P2PS,1926,False,True,token
hlp-hlp-token,HLP Token,HLP,1927,False,True,token
bkk-bkex-chain,BKEX Chain,BKK,1928,False,True,token
bhd-bitcoin-hd,Bitcoin HD,BHD,1929,False,True,coin
edc-edcoin,Edcoin,EDC,1930,False,True,token
sxc-simplexchain,SimplexChain,SXC,1931,False,True,coin
spx-sp-500,S&P 500 Token,SPX,1932,False,True,token
drf-drife,Drife,DRF,1932,False,True,token
tex-tychexchange,TychExchange,TEX,1934,False,True,token
gera-gera-coin,Gera Coin,GERA,1934,False,True,token
isdt-istardust,Istardust,ISDT,1935,False,True,token
xti-us-crude-oil-spot-token,US Crude Oil Spot Token,XTI,1936,False,True,token
fundx-funder-one,Funder One,FUNDX,1938,False,True,token
uno-uno,UNO,UNO,1938,False,True,token
hibs-hiblocks,Hiblocks,HIBS,1939,False,True,token
gtc-gitcoin,Gitcoin,GTC,1941,False,True,token
ltn-latinio,Latinio,LTN,1942,False,True,coin
push-ethereum-push-notification-service-epns,Ethereum Push Notification Service - EPNS,PUSH,1942,False,True,token
wex-waultswap,WaultSwap,WEX,1943,False,True,token
dfm-defi-on-mcw,DeFi on MCW,DFM,1944,False,True,token
node-whole-network,Whole Network,NODE,1945,False,True,token
krex-kronn,Kronn,KREX,1946,False,True,token
armor-armor-finance,Armor Finance,ARMOR,1947,False,True,token
umi-universal-money-instrument,Universal Money Instrument,UMI,1950,False,True,coin
dfyn-dfyn-network,Dfyn Network,DFYN,1951,False,True,token
terracredit-credit,TerraCredit,CREDIT,1952,False,True,coin
bmc-bountymarketcap,BountyMarketCap,BMC,1953,False,True,token
bitci-bitcicoin,Bitcicoin,BITCI,1954,False,True,coin
yfdai-yfdaifinance,YFDAI.FINANCE,YFDAI,1954,False,True,token
usdi-usdi0,USDi0,USDi,1955,False,True,token
cft-coinbene-future-token,CoinBene Future Token,CFT,1956,False,True,token
props-props,PROPS,PROPS,1957,False,True,token
xfc-football-coin,Football Coin,XFC,1958,False,True,coin
cnx-cofinex,Cofinex,CNX,1959,False,True,token
zeon-zeon-network,ZEON Network,ZEON,1960,False,True,token
cnns-cnns,CNNS,CNNS,1961,False,True,token
lev-lever-network,Lever Network,LEV,1962,False,True,token
zoo-zookeeper,ZooKeeper,ZOO,1963,False,True,token
pool-pooltogether,PoolTogether,POOL,1964,False,True,token
fear-fear,Fear,FEAR,1965,False,True,token
cix100-cryptoindexcom-100,Cryptoindex.com 100,CIX100,1966,False,True,token
ndx-nasdaq-100-token,NASDAQ 100 Token,NDX,1967,False,True,token
lss-lossless,Lossless,LSS,1968,False,True,token
bcmc1-beforecoinmarketcap,Before CoinMarketCap,BCMC1,1969,False,True,token
sta-stable-asset,STABLE ASSET,STA,1970,False,True,token
hrb-herobattle,Herobattle,HRB,1971,False,True,token
qcss-quality-control-safety-system,Quality Control Safety System,QCSS,1971,False,True,token
pasta-pasta-finance,Pasta Finance,PASTA,1973,False,True,token
mada-mini-cardano,Mini Cardano,MADA,1974,True,True,token
dna-metaverse-dna,Metaverse DNA,DNA,1975,False,True,coin
ice-popsicle-finance,Popsicle Finance,ICE,1976,False,True,token
para-paralink-network,Paralink Network,PARA,1977,False,True,token
revo-revonetwork,RevoNetwork,REVO,1978,False,True,token
dht-dhedge,dHEDGE,DHT,1979,False,True,token
sny-synthetify,Synthetify,SNY,1980,False,True,token
wntr-weentar,Weentar,WNTR,1981,False,True,token
nzd-new-zealand-dollar-token,New Zealand Dollar Token,NZD,1982,False,True,token
tschybrid-tron-secure-hybrid,Tron Secure Hybrid,TSCHYBRID,1983,False,True,token
lhc-lightcoin,LightCoin,LHC,1984,False,True,coin
gspi-shoppingio-governance,Shopping.io Governance,GSPI,1985,False,True,token
qtf-quantfury-token,Quantfury Token,QTF,1986,False,True,token
kiro-kirobo,Kirobo,KIRO,1987,False,True,token
urus-urus-token,Urus Token,URUS,1987,False,True,token
ctx-cryptex,Cryptex,CTX,1989,False,True,token
cn50-ftse-china-a50-token,FTSE China A50 Token,CN50,1990,False,True,token
smbswap-simbcoin-swap,SimbCoin Swap,SMBSWAP,1991,False,True,token
bloc-blockcloud,Blockcloud,BLOC,1992,False,True,token
yo-yobit-token,Yobit Token,YO,1993,False,True,token
cfxq-cfx-quantum,CFX Quantum,CFXQ,1993,False,True,token
bnsd-bnsd-finance,BNSD Finance,BNSD,1995,False,True,token
pearl-pearl-finance,Pearl Finance,PEARL,1995,False,True,token
spi-shoppingio,Shopping.io,SPI,1997,False,True,token
jgn-juggernaut7492,Juggernaut,JGN,1997,False,True,token
aos-aos,AOS,AOS,1998,False,True,coin
bbank-blockbank,BlockBank,BBANK,2000,False,True,token
clc-cifculation,Cifculation,CLC,2001,False,True,token
pla-playchip,PlayChip,PLA,2002,False,True,token
xag-silver-spot-token,Silver Spot Token,XAG,2003,False,True,token
flx-reflexer-ungovernance-token,Reflexer Ungovernance Token,FLX,2004,False,True,token
tenfi-ten,TEN,TENFI,2006,False,True,token
eqx-eqifi-token,EQIFI Token,EQX,2007,False,True,token
prcy-privacy-coin,Privacy coin,PRCY,2008,False,True,coin
war-westarter,WeStarter,WAR,2009,False,True,token
sup-supertx-governance-token,SuperTx Governance Token,SUP,2009,False,True,token
brz-brazilian-digital-token,Brazilian Digital Token,BRZ,2010,False,True,token
feed-feeder-finance,Feeder Finance,FEED,2011,False,True,token
elcash-electric-cash,Electric Cash,ELCASH,2011,False,True,coin
manga-manga-token,Manga Token,MANGA,2013,False,True,token
leash-doge-killer,DOGE KILLER,LEASH,2014,False,True,token
smile-smile-token,Smile Token,SMILE,2015,False,True,token
xht-hollaex-token,HollaEx Token,XHT,2016,False,True,token
tok-tokok,TOKOK,TOK,2016,False,True,token
ubu-ubu,UBU,UBU,2017,False,True,token
alpa-alpaca-city,Alpaca City,ALPA,2018,False,True,token
wgc-green-climate-world,Green Climate World,WGC,2020,False,True,token
adk-aidos-kuneen,Aidos Kuneen,ADK,2021,False,True,coin
dax-dax-30-token,DAX 30 Token,DAX,2022,False,True,token
forestplus-the-forbidden-forest,The Forbidden Forest,FORESTPLUS,2023,False,True,coin
xdna-extradna,extraDNA,XDNA,2024,False,True,token
inb-insight-chain,Insight Chain,INB,2025,False,True,token
bpl-betsplayer,BETSPLAYER,BPL,2026,True,True,coin
xrune-thorstarter,Thorstarter,XRUNE,2027,False,True,token
yooshi-yooshi,YooShi,YOOSHI,2028,False,True,token
wbx-wibx,WiBX,WBX,2029,False,True,token
evn-evolution-finance,Evolution Finance,EVN,2030,False,True,token
per-per-project,PER Project,PER,2031,False,True,token
epam-epam-systems-inc,"EPAM Systems, Inc.",EPAM,2033,False,True,token
